period,temperature,hours before sunrise,hours before sunset,demand
27148,12.3,-8.55,5.55,794
27149,12.3,-9.05,5.05,769
27150,12.3,-9.55,4.55,817
27151,12.3,-10.05,4.05,950
27152,12.2,-10.55,3.55,1078
27153,12.1,-11.05,3.05,1209
27154,12,-11.55,2.55,1322
27155,11.8,-12.05,2.05,1328
27156,11.5,-12.55,1.55,1309
27157,11.2,-13.05,1.05,1354
27158,10.6,-13.55,0.55,1420
27159,10,-14.05,0.05,1507
27160,9.7,-14.55,-0.45,1600
27161,9.2,-15.05,-0.95,1563
27162,9.2,-15.55,-1.45,1466
27163,9.1,-16.05,-1.95,1400
27164,9.2,-16.55,-2.45,1223
27165,9.2,-17.05,-2.95,1035
27166,9.1,-17.55,-3.45,811
27167,9,-18.05,-3.95,627
27168,9,-18.55,-4.45,542
27169,9,4.916666667,19.06666667,513
27170,9.1,4.416666667,18.56666667,530
27171,9.1,3.916666667,18.06666667,502
27172,9,3.416666667,17.56666667,487
27173,8.9,2.916666667,17.06666667,424
27174,8.9,2.416666667,16.56666667,446
27175,8.8,1.916666667,16.06666667,446
27176,9,1.416666667,15.56666667,458
27177,9.2,0.916666667,15.06666667,503
27178,8.5,0.416666667,14.56666667,574
27179,7.7,-0.083333333,14.06666667,670
27180,8.2,-0.583333333,13.56666667,807
27181,8.6,-1.083333333,13.06666667,932
27182,9,-1.583333333,12.56666667,1036
27183,9.4,-2.083333333,12.06666667,1025
27184,9.8,-2.583333333,11.56666667,889
27185,10.2,-3.083333333,11.06666667,877
27186,10.2,-3.583333333,10.56666667,887
27187,10.1,-4.083333333,10.06666667,862
27188,9.9,-4.583333333,9.56666667,850
27189,9.8,-5.083333333,9.06666667,832
27190,10,-5.583333333,8.56666667,832
27191,10.1,-6.083333333,8.06666667,888
27192,10.5,-6.583333333,7.56666667,895
27193,10.8,-7.083333333,7.06666667,875
27194,11,-7.583333333,6.56666667,844
27195,11.2,-8.083333333,6.06666667,810
27196,11.1,-8.583333333,5.56666667,808
27197,11.1,-9.083333333,5.06666667,790
27198,11.2,-9.583333333,4.56666667,827
27199,11.4,-10.08333333,4.06666667,974
27200,11.3,-10.58333333,3.56666667,1093
27201,11.2,-11.08333333,3.06666667,1222
27202,11.2,-11.58333333,2.56666667,1315
27203,11.3,-12.08333333,2.06666667,1382
27204,11.2,-12.58333333,1.56666667,1411
27205,11.1,-13.08333333,1.06666667,1418
27206,10.7,-13.58333333,0.56666667,1433
27207,10.3,-14.08333333,0.06666667,1547
27208,10,-14.58333333,-0.43333333,1556
27209,9.6,-15.08333333,-0.93333333,1542
27210,9.2,-15.58333333,-1.43333333,1469
27211,8.7,-16.08333333,-1.93333333,1394
27212,8.4,-16.58333333,-2.43333333,1191
27213,8,-17.08333333,-2.93333333,1022
27214,8.2,-17.58333333,-3.43333333,802
27215,8.3,-18.08333333,-3.93333333,648
27216,8.2,-18.58333333,-4.43333333,560
27217,8.1,4.883333333,19.1,541
27218,8,4.383333333,18.6,550
27219,7.7,3.883333333,18.1,530
27220,7.5,3.383333333,17.6,503
27221,7.2,2.883333333,17.1,449
27222,6.8,2.383333333,16.6,479
27223,6.3,1.883333333,16.1,485
27224,6.3,1.383333333,15.6,483
27225,6.7,0.883333333,15.1,527
27226,7,0.383333333,14.6,564
27227,7.3,-0.116666667,14.1,663
27228,7.4,-0.616666667,13.6,801
27229,7.5,-1.116666667,13.1,939
27230,8.2,-1.616666667,12.6,1040
27231,8.9,-2.116666667,12.1,994
27232,9.8,-2.616666667,11.6,894
27233,10.5,-3.116666667,11.1,865
27234,11.1,-3.616666667,10.6,899
27235,11.6,-4.116666667,10.1,888
27236,12.8,-4.616666667,9.6,822
27237,14,-5.116666667,9.1,788
27238,15.4,-5.616666667,8.6,798
27239,16.3,-6.116666667,8.1,861
27240,16.7,-6.616666667,7.6,857
27241,16.9,-7.116666667,7.1,791
27242,17.4,-7.616666667,6.6,759
27243,17.9,-8.116666667,6.1,737
27244,17.9,-8.616666667,5.6,732
27245,17.5,-9.116666667,5.1,704
27246,17.6,-9.616666667,4.6,749
27247,17.7,-10.11666667,4.1,854
27248,17.6,-10.61666667,3.6,1002
27249,17.3,-11.11666667,3.1,1106
27250,16.9,-11.61666667,2.6,1215
27251,16.3,-12.11666667,2.1,1309
27252,15.8,-12.61666667,1.6,1342
27253,15.2,-13.11666667,1.1,1305
27254,14.8,-13.61666667,0.6,1360
27255,14.4,-14.11666667,0.1,1383
27256,13.1,-14.61666667,-0.4,1470
27257,11.8,-15.11666667,-0.9,1441
27258,11,-15.61666667,-1.4,1386
27259,10.1,-16.11666667,-1.9,1323
27260,9.7,-16.61666667,-2.4,1186
27261,9.1,-17.11666667,-2.9,1052
27262,9.5,-17.61666667,-3.4,871
27263,10.2,-18.11666667,-3.9,692
27264,10.2,-18.61666667,-4.4,608
27265,10.7,4.85,19.13333333,566
27266,10.4,4.35,18.63333333,584
27267,10.1,3.85,18.13333333,542
27268,9.6,3.35,17.63333333,514
27269,9.1,2.85,17.13333333,460
27270,9.1,2.35,16.63333333,477
27271,8.2,1.85,16.13333333,469
27272,8.2,1.35,15.63333333,489
27273,7.6,0.85,15.13333333,484
27274,7.4,0.35,14.63333333,498
27275,7.1,-0.15,14.13333333,561
27276,7.1,-0.65,13.63333333,613
27277,7.1,-1.15,13.13333333,719
27278,7.4,-1.65,12.63333333,852
27279,7.6,-2.15,12.13333333,974
27280,8.1,-2.65,11.63333333,1019
27281,8.6,-3.15,11.13333333,1075
27282,9.9,-3.65,10.63333333,1066
27283,11.1,-4.15,10.13333333,1081
27284,11.2,-4.65,9.63333333,1089
27285,11.3,-5.15,9.13333333,1064
27286,12.4,-5.65,8.63333333,1035
27287,13.5,-6.15,8.13333333,1065
27288,14.3,-6.65,7.63333333,1084
27289,14.5,-7.15,7.13333333,984
27290,15.3,-7.65,6.63333333,959
27291,15.3,-8.15,6.13333333,951
27292,16.1,-8.65,5.63333333,938
27293,16.9,-9.15,5.13333333,843
27294,17.1,-9.65,4.63333333,851
27295,17.3,-10.15,4.13333333,915
27296,17,-10.65,3.63333333,953
27297,16.7,-11.15,3.13333333,1086
27298,15.8,-11.65,2.63333333,1154
27299,14.9,-12.15,2.13333333,1207
27300,14.1,-12.65,1.63333333,1207
27301,13.1,-13.15,1.13333333,1277
27302,11.7,-13.65,0.63333333,1305
27303,10.3,-14.15,0.13333333,1403
27304,9.3,-14.65,-0.36666667,1473
27305,8.3,-15.15,-0.86666667,1419
27306,7.8,-15.65,-1.36666667,1327
27307,7.2,-16.15,-1.86666667,1281
27308,6.8,-16.65,-2.36666667,1160
27309,6.1,-17.15,-2.86666667,1055
27310,5.9,-17.65,-3.36666667,864
27311,5.6,-18.15,-3.86666667,690
27312,5.4,-18.65,-4.36666667,608
27313,5.1,4.816666667,19.15,570
27314,4.9,4.316666667,18.65,570
27315,4.6,3.816666667,18.15,519
27316,4.7,3.316666667,17.65,498
27317,5,2.816666667,17.15,430
27318,5,2.316666667,16.65,455
27319,5.5,1.816666667,16.15,448
27320,5.5,1.316666667,15.65,451
27321,6.2,0.816666667,15.15,478
27322,6.3,0.316666667,14.65,478
27323,6.3,-0.183333333,14.15,510
27324,6.6,-0.683333333,13.65,560
27325,6.8,-1.183333333,13.15,671
27326,7.2,-1.683333333,12.65,774
27327,7.6,-2.183333333,12.15,945
27328,7.9,-2.683333333,11.65,1009
27329,8.2,-3.183333333,11.15,1079
27330,8.7,-3.683333333,10.65,1159
27331,9.1,-4.183333333,10.15,1216
27332,9.7,-4.683333333,9.65,1176
27333,10.2,-5.183333333,9.15,1191
27334,10.8,-5.683333333,8.65,1225
27335,11.4,-6.183333333,8.15,1367
27336,12,-6.683333333,7.65,1397
27337,12.5,-7.183333333,7.15,1405
27338,12.7,-7.683333333,6.65,1303
27339,12.7,-8.183333333,6.15,1290
27340,12.7,-8.683333333,5.65,1212
27341,12.7,-9.183333333,5.15,1191
27342,13,-9.683333333,4.65,1195
27343,13.7,-10.18333333,4.15,1269
27344,13.2,-10.68333333,3.65,1307
27345,12.6,-11.18333333,3.15,1377
27346,12,-11.68333333,2.65,1465
27347,11.3,-12.18333333,2.15,1448
27348,11.3,-12.68333333,1.65,1481
27349,11.4,-13.18333333,1.15,1525
27350,11.3,-13.68333333,0.65,1514
27351,11.1,-14.18333333,0.15,1590
27352,11,-14.68333333,-0.35,1559
27353,10.8,-15.18333333,-0.85,1528
27354,10.8,-15.68333333,-1.35,1431
27355,10.8,-16.18333333,-1.85,1326
27356,10.9,-16.68333333,-2.35,1148
27357,10.9,-17.18333333,-2.85,1004
27358,10.9,-17.68333333,-3.35,774
27359,10.8,-18.18333333,-3.85,581
27360,10.7,-18.68333333,-4.35,510
27361,10.4,4.783333333,19.18333333,502
27362,10.4,4.283333333,18.68333333,515
27363,10.3,3.783333333,18.18333333,495
27364,10.1,3.283333333,17.68333333,470
27365,9.8,2.783333333,17.18333333,412
27366,9.5,2.283333333,16.68333333,441
27367,9.2,1.783333333,16.18333333,428
27368,9.2,1.283333333,15.68333333,436
27369,9.2,0.783333333,15.18333333,488
27370,9.1,0.283333333,14.68333333,529
27371,9.1,-0.216666667,14.18333333,640
27372,9,-0.716666667,13.68333333,791
27373,9,-1.216666667,13.18333333,938
27374,9.1,-1.716666667,12.68333333,1037
27375,9.2,-2.216666667,12.18333333,1067
27376,9.4,-2.716666667,11.68333333,972
27377,9.5,-3.216666667,11.18333333,922
27378,9.5,-3.716666667,10.68333333,937
27379,9.4,-4.216666667,10.18333333,911
27380,9.7,-4.716666667,9.68333333,891
27381,9.9,-5.216666667,9.18333333,878
27382,10.3,-5.716666667,8.68333333,865
27383,10.5,-6.216666667,8.18333333,919
27384,11.2,-6.716666667,7.68333333,925
27385,11.6,-7.216666667,7.18333333,912
27386,14.1,-7.716666667,6.68333333,845
27387,14.1,-8.216666667,6.18333333,831
27388,14.2,-8.716666667,5.68333333,836
27389,14.3,-9.216666667,5.18333333,787
27390,14.3,-9.716666667,4.68333333,801
27391,14.2,-10.21666667,4.18333333,942
27392,14,-10.71666667,3.68333333,1050
27393,13.8,-11.21666667,3.18333333,1178
27394,13.9,-11.71666667,2.68333333,1344
27395,13.9,-12.21666667,2.18333333,1342
27396,13.6,-12.71666667,1.68333333,1392
27397,13.2,-13.21666667,1.18333333,1408
27398,12.5,-13.71666667,0.68333333,1417
27399,11.6,-14.21666667,0.18333333,1494
27400,11.1,-14.71666667,-0.31666667,1606
27401,10.6,-15.21666667,-0.81666667,1614
27402,9.7,-15.71666667,-1.31666667,1492
27403,8.8,-16.21666667,-1.81666667,1390
27404,8.5,-16.71666667,-2.31666667,1198
27405,8.1,-17.21666667,-2.81666667,1023
27406,7.7,-17.71666667,-3.31666667,786
27407,7.2,-18.21666667,-3.81666667,609
27408,7.3,-18.71666667,-4.31666667,524
27409,7.4,4.75,19.21666667,493
27410,7.1,4.25,18.71666667,516
27411,6.7,3.75,18.21666667,489
27412,6.3,3.25,17.71666667,464
27413,5.6,2.75,17.21666667,427
27414,5.6,2.25,16.71666667,453
27415,6.5,1.75,16.21666667,453
27416,6.5,1.25,15.71666667,462
27417,7.4,0.75,15.21666667,502
27418,7.7,0.25,14.71666667,545
27419,7.9,-0.25,14.21666667,645
27420,8.1,-0.75,13.71666667,781
27421,8.2,-1.25,13.21666667,914
27422,8.6,-1.75,12.71666667,991
27423,8.9,-2.25,12.21666667,988
27424,9.6,-2.75,11.71666667,912
27425,10.3,-3.25,11.21666667,849
27426,10.4,-3.75,10.71666667,842
27427,10.4,-4.25,10.21666667,820
27428,11,-4.75,9.71666667,823
27429,11.5,-5.25,9.21666667,785
27430,11.6,-5.75,8.71666667,788
27431,11.7,-6.25,8.21666667,852
27432,11.7,-6.75,7.71666667,884
27433,11.7,-7.25,7.21666667,849
27434,11.6,-7.75,6.71666667,815
27435,11.5,-8.25,6.21666667,811
27436,11.7,-8.75,5.71666667,817
27437,11.8,-9.25,5.21666667,800
27438,11.8,-9.75,4.71666667,841
27439,11.8,-10.25,4.21666667,958
27440,11.8,-10.75,3.71666667,1099
27441,11.7,-11.25,3.21666667,1216
27442,11.8,-11.75,2.71666667,1359
27443,11.8,-12.25,2.21666667,1387
27444,12,-12.75,1.71666667,1459
27445,12.2,-13.25,1.21666667,1439
27446,11.9,-13.75,0.71666667,1433
27447,11.6,-14.25,0.21666667,1505
27448,11.2,-14.75,-0.28333333,1602
27449,10.8,-15.25,-0.78333333,1556
27450,10.9,-15.75,-1.28333333,1468
27451,11,-16.25,-1.78333333,1379
27452,11,-16.75,-2.28333333,1183
27453,11,-17.25,-2.78333333,1008
27454,11,-17.75,-3.28333333,770
27455,11,-18.25,-3.78333333,599
27456,10.5,-18.75,-4.28333333,518
27457,10,4.716666667,19.23333333,507
27458,9.4,4.216666667,18.73333333,533
27459,8.8,3.716666667,18.23333333,502
27460,9.2,3.216666667,17.73333333,487
27461,9.9,2.716666667,17.23333333,436
27462,9.9,2.216666667,16.73333333,470
27463,9.8,1.716666667,16.23333333,463
27464,9.8,1.216666667,15.73333333,470
27465,9.6,0.716666667,15.23333333,509
27466,9.4,0.216666667,14.73333333,562
27467,9.3,-0.283333333,14.23333333,664
27468,9.5,-0.783333333,13.73333333,793
27469,9.7,-1.283333333,13.23333333,917
27470,10.3,-1.783333333,12.73333333,999
27471,10.9,-2.283333333,12.23333333,967
27472,11.2,-2.783333333,11.73333333,855
27473,11.4,-3.283333333,11.23333333,852
27474,12,-3.783333333,10.73333333,823
27475,12.5,-4.283333333,10.23333333,761
27476,13.1,-4.783333333,9.73333333,754
27477,13.7,-5.283333333,9.23333333,740
27478,14.1,-5.783333333,8.73333333,728
27479,14.4,-6.283333333,8.23333333,792
27480,14.7,-6.783333333,7.73333333,850
27481,14.9,-7.283333333,7.23333333,784
27482,15.3,-7.783333333,6.73333333,768
27483,15.7,-8.283333333,6.23333333,739
27484,15.9,-8.783333333,5.73333333,724
27485,16.1,-9.283333333,5.23333333,700
27486,16,-9.783333333,4.73333333,745
27487,15.8,-10.28333333,4.23333333,871
27488,15.8,-10.78333333,3.73333333,986
27489,15.7,-11.28333333,3.23333333,1116
27490,15.3,-11.78333333,2.73333333,1233
27491,14.8,-12.28333333,2.23333333,1252
27492,14.6,-12.78333333,1.73333333,1255
27493,14.4,-13.28333333,1.23333333,1304
27494,14,-13.78333333,0.73333333,1359
27495,13.6,-14.28333333,0.23333333,1410
27496,13.2,-14.78333333,-0.26666667,1512
27497,12.7,-15.28333333,-0.76666667,1493
27498,12.1,-15.78333333,-1.26666667,1402
27499,11.4,-16.28333333,-1.76666667,1342
27500,10.6,-16.78333333,-2.26666667,1176
27501,9.4,-17.28333333,-2.76666667,991
27502,9.1,-17.78333333,-3.26666667,771
27503,8.6,-18.28333333,-3.76666667,617
27504,9,-18.78333333,-4.26666667,524
27505,9.3,4.683333333,19.26666667,500
27506,9.2,4.183333333,18.76666667,511
27507,9,3.683333333,18.26666667,479
27508,8.8,3.183333333,17.76666667,462
27509,8.5,2.683333333,17.26666667,416
27510,7.8,2.183333333,16.76666667,440
27511,7.1,1.683333333,16.26666667,444
27512,7.1,1.183333333,15.76666667,448
27513,6.4,0.683333333,15.26666667,491
27514,6.4,0.183333333,14.76666667,555
27515,6.4,-0.316666667,14.26666667,657
27516,6.7,-0.816666667,13.76666667,782
27517,7,-1.316666667,13.26666667,887
27518,9,-1.816666667,12.76666667,988
27519,10.7,-2.316666667,12.26666667,934
27520,11.9,-2.816666667,11.76666667,796
27521,13,-3.316666667,11.26666667,785
27522,14,-3.816666667,10.76666667,790
27523,14.9,-4.316666667,10.26666667,743
27524,14.9,-4.816666667,9.76666667,729
27525,14.8,-5.316666667,9.26666667,714
27526,15,-5.816666667,8.76666667,722
27527,15.2,-6.316666667,8.26666667,769
27528,15.2,-6.816666667,7.76666667,796
27529,15.2,-7.316666667,7.26666667,762
27530,15.7,-7.816666667,6.76666667,731
27531,16.1,-8.316666667,6.26666667,704
27532,15.8,-8.816666667,5.76666667,700
27533,15.5,-9.316666667,5.26666667,684
27534,14.9,-9.816666667,4.76666667,718
27535,14.2,-10.31666667,4.26666667,863
27536,14.3,-10.81666667,3.76666667,977
27537,14.5,-11.31666667,3.26666667,1100
27538,14.7,-11.81666667,2.76666667,1196
27539,15,-12.31666667,2.26666667,1275
27540,14.5,-12.81666667,1.76666667,1312
27541,13.9,-13.31666667,1.26666667,1310
27542,13.5,-13.81666667,0.76666667,1329
27543,13,-14.31666667,0.26666667,1396
27544,12.7,-14.81666667,-0.23333333,1439
27545,12.3,-15.31666667,-0.73333333,1453
27546,12.2,-15.81666667,-1.23333333,1400
27547,12,-16.31666667,-1.73333333,1340
27548,11.9,-16.81666667,-2.23333333,1154
27549,11.7,-17.31666667,-2.73333333,990
27550,11,-17.81666667,-3.23333333,788
27551,10.3,-18.31666667,-3.73333333,609
27552,10.4,-18.81666667,-4.23333333,523
27553,10.5,4.65,19.3,498
27554,10.3,4.15,18.8,512
27555,10.1,3.65,18.3,491
27556,9.9,3.15,17.8,464
27557,9.5,2.65,17.3,418
27558,9,2.15,16.8,449
27559,8.5,1.65,16.3,452
27560,8.5,1.15,15.8,454
27561,7.8,0.65,15.3,495
27562,7.8,0.15,14.8,523
27563,7.8,-0.35,14.3,625
27564,7.9,-0.85,13.8,773
27565,8,-1.35,13.3,901
27566,8.3,-1.85,12.8,1001
27567,8.5,-2.35,12.3,963
27568,9.1,-2.85,11.8,858
27569,9.7,-3.35,11.3,828
27570,10.3,-3.85,10.8,859
27571,10.9,-4.35,10.3,861
27572,11.5,-4.85,9.8,799
27573,12,-5.35,9.3,763
27574,12.4,-5.85,8.8,775
27575,12.8,-6.35,8.3,852
27576,13,-6.85,7.8,865
27577,13.1,-7.35,7.3,792
27578,13.3,-7.85,6.8,767
27579,13.5,-8.35,6.3,742
27580,13.5,-8.85,5.8,737
27581,14,-9.35,5.3,704
27582,14,-9.85,4.8,743
27583,14.1,-10.35,4.3,838
27584,13.9,-10.85,3.8,967
27585,13.5,-11.35,3.3,1059
27586,13.2,-11.85,2.8,1147
27587,12.7,-12.35,2.3,1233
27588,12.2,-12.85,1.8,1252
27589,11.6,-13.35,1.3,1189
27590,10.7,-13.85,0.8,1210
27591,9.8,-14.35,0.3,1245
27592,9,-14.85,-0.2,1417
27593,8,-15.35,-0.7,1427
27594,7.3,-15.85,-1.2,1379
27595,6.3,-16.35,-1.7,1326
27596,5.8,-16.85,-2.2,1192
27597,5.2,-17.35,-2.7,1051
27598,5.1,-17.85,-3.2,867
27599,5,-18.35,-3.7,684
27600,5.6,-18.85,-4.2,597
27601,6.2,4.616666667,19.31666667,549
27602,6.2,4.116666667,18.81666667,561
27603,6.3,3.616666667,18.31666667,534
27604,6.4,3.116666667,17.81666667,508
27605,6.4,2.616666667,17.31666667,462
27606,6.4,2.116666667,16.81666667,470
27607,6.4,1.616666667,16.31666667,469
27608,6.4,1.116666667,15.81666667,484
27609,6.5,0.616666667,15.31666667,489
27610,6.2,0.116666667,14.81666667,476
27611,6.1,-0.383333333,14.31666667,535
27612,6.1,-0.883333333,13.81666667,600
27613,6.1,-1.383333333,13.31666667,715
27614,7.5,-1.883333333,12.81666667,834
27615,8.7,-2.383333333,12.31666667,957
27616,9.3,-2.883333333,11.81666667,1025
27617,9.8,-3.383333333,11.31666667,1079
27618,9.8,-3.883333333,10.81666667,1077
27619,9.7,-4.383333333,10.31666667,1095
27620,10,-4.883333333,9.81666667,1092
27621,10.3,-5.383333333,9.31666667,1064
27622,10.7,-5.883333333,8.81666667,1068
27623,11,-6.383333333,8.31666667,1084
27624,11,-6.883333333,7.81666667,1079
27625,11,-7.383333333,7.31666667,1018
27626,11.6,-7.883333333,6.81666667,1011
27627,12.2,-8.383333333,6.31666667,996
27628,12.2,-8.883333333,5.81666667,965
27629,11.8,-9.383333333,5.31666667,877
27630,11.8,-9.883333333,4.81666667,905
27631,12,-10.38333333,4.31666667,967
27632,12.3,-10.88333333,3.81666667,997
27633,12.8,-11.38333333,3.31666667,1137
27634,13.3,-11.88333333,2.81666667,1229
27635,14,-12.38333333,2.31666667,1243
27636,13.1,-12.88333333,1.81666667,1260
27637,12.2,-13.38333333,1.31666667,1320
27638,11.4,-13.88333333,0.81666667,1327
27639,10.5,-14.38333333,0.31666667,1369
27640,9.3,-14.88333333,-0.18333333,1453
27641,8.1,-15.38333333,-0.68333333,1405
27642,6.7,-15.88333333,-1.18333333,1324
27643,4.9,-16.38333333,-1.68333333,1270
27644,4.1,-16.88333333,-2.18333333,1172
27645,3.2,-17.38333333,-2.68333333,1073
27646,3.5,-17.88333333,-3.18333333,870
27647,3.8,-18.38333333,-3.68333333,660
27648,4.4,-18.88333333,-4.18333333,571
27649,4.6,4.6,19.35,550
27650,5.7,4.1,18.85,544
27651,6.7,3.6,18.35,497
27652,6.8,3.1,17.85,472
27653,6.9,2.6,17.35,414
27654,6.8,2.1,16.85,420
27655,6.6,1.6,16.35,420
27656,6.6,1.1,15.85,440
27657,6.7,0.6,15.35,476
27658,6.8,0.1,14.85,470
27659,6.8,-0.4,14.35,501
27660,6.6,-0.9,13.85,563
27661,6.5,-1.4,13.35,672
27662,6.5,-1.9,12.85,737
27663,6.5,-2.4,12.35,922
27664,6.4,-2.9,11.85,1028
27665,6.3,-3.4,11.35,1101
27666,6.8,-3.9,10.85,1157
27667,7.3,-4.4,10.35,1160
27668,7.4,-4.9,9.85,1144
27669,7.5,-5.4,9.35,1140
27670,7.7,-5.9,8.85,1146
27671,7.8,-6.4,8.35,1299
27672,9.8,-6.9,7.85,1323
27673,10.8,-7.4,7.35,1358
27674,12.5,-7.9,6.85,1228
27675,12.5,-8.4,6.35,1220
27676,12,-8.9,5.85,1123
27677,11.5,-9.4,5.35,1098
27678,11.2,-9.9,4.85,1097
27679,11.2,-10.4,4.35,1181
27680,10.4,-10.9,3.85,1224
27681,9.3,-11.4,3.35,1277
27682,9.3,-11.9,2.85,1411
27683,9.3,-12.4,2.35,1356
27684,9.1,-12.9,1.85,1379
27685,8.9,-13.4,1.35,1392
27686,8.7,-13.9,0.85,1389
27687,8.4,-14.4,0.35,1481
27688,8.2,-14.9,-0.15,1518
27689,7.9,-15.4,-0.65,1526
27690,7.9,-15.9,-1.15,1419
27691,7.8,-16.4,-1.65,1359
27692,7.8,-16.9,-2.15,1218
27693,7.9,-17.4,-2.65,1092
27694,8,-17.9,-3.15,811
27695,8.1,-18.4,-3.65,703
27696,8.1,-18.9,-4.15,595
27697,8.1,4.566666667,19.38333333,529
27698,8.1,4.066666667,18.88333333,539
27699,8,3.566666667,18.38333333,498
27700,8,3.066666667,17.88333333,479
27701,8,2.566666667,17.38333333,452
27702,8.2,2.066666667,16.88333333,464
27703,8.3,1.566666667,16.38333333,481
27704,8.3,1.066666667,15.88333333,455
27705,8.1,0.566666667,15.38333333,491
27706,8.3,0.066666667,14.88333333,472
27707,8.5,-0.433333333,14.38333333,507
27708,8.7,-0.933333333,13.88333333,586
27709,8.9,-1.433333333,13.38333333,664
27710,9,-1.933333333,12.88333333,796
27711,9.1,-2.433333333,12.38333333,893
27712,9.3,-2.933333333,11.88333333,979
27713,9.8,-3.433333333,11.38333333,1163
27714,10,-3.933333333,10.88333333,1206
27715,10.1,-4.433333333,10.38333333,1232
27716,11.2,-4.933333333,9.88333333,1232
27717,12.2,-5.433333333,9.38333333,1199
27718,12.3,-5.933333333,8.88333333,1177
27719,12.4,-6.433333333,8.38333333,1178
27720,12.5,-6.933333333,7.88333333,1222
27721,12.6,-7.433333333,7.38333333,1135
27722,14,-7.933333333,6.88333333,1070
27723,14,-8.433333333,6.38333333,1102
27724,14.5,-8.933333333,5.88333333,1071
27725,15,-9.433333333,5.38333333,1041
27726,14.5,-9.933333333,4.88333333,1027
27727,13.9,-10.43333333,4.38333333,1068
27728,14,-10.93333333,3.88333333,1191
27729,14.1,-11.43333333,3.38333333,1247
27730,13.8,-11.93333333,2.88333333,1304
27731,13.4,-12.43333333,2.38333333,1327
27732,13.2,-12.93333333,1.88333333,1350
27733,13,-13.43333333,1.38333333,1343
27734,12.4,-13.93333333,0.88333333,1332
27735,11.6,-14.43333333,0.38333333,1431
27736,10.3,-14.93333333,-0.11666667,1534
27737,8.7,-15.43333333,-0.61666667,1560
27738,8.4,-15.93333333,-1.11666667,1458
27739,8.1,-16.43333333,-1.61666667,1384
27740,7,-16.93333333,-2.11666667,1179
27741,5.3,-17.43333333,-2.61666667,1019
27742,4.9,-17.93333333,-3.11666667,786
27743,4.5,-18.43333333,-3.61666667,629
27744,3.7,-18.93333333,-4.11666667,543
27745,3.5,4.533333333,19.4,487
27746,3.3,4.033333333,18.9,527
27747,3,3.533333333,18.4,500
27748,3.1,3.033333333,17.9,484
27749,3.2,2.533333333,17.4,494
27750,2.9,2.033333333,16.9,481
27751,2.5,1.533333333,16.4,477
27752,2.2,1.033333333,15.9,484
27753,1.9,0.533333333,15.4,513
27754,1.7,0.033333333,14.9,553
27755,1.6,-0.466666667,14.4,652
27756,3.3,-0.966666667,13.9,783
